Log start on,2022-12-21 18:40:31
Feature,Gyroscope
Nodes,AM1V420 @1F3E5C, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
21/12/2022 18:40:33.712,2040,AM1V420 @1F3E5C,90407,FD003D004B00,25.3,6.1,7.5,,SITTING
21/12/2022 18:40:33.713,2041,AM1V420 @1F3E5C,90410,08013B005C00,26.4,5.9,9.2,,SITTING
21/12/2022 18:40:33.761,2089,AM1V420 @1F3E5C,90412,0C0134006600,26.8,5.2,10.2,,SITTING
21/12/2022 18:40:33.762,2090,AM1V420 @1F3E5C,90415,1A0124007000,28.2,3.6,11.2,,SITTING
21/12/2022 18:40:33.811,2139,AM1V420 @1F3E5C,90420,0801FEFF8100,26.4,-0.2,12.9,,SITTING
21/12/2022 18:40:33.812,2140,AM1V420 @1F3E5C,90422,FE00E7FF7D00,25.4,-2.5,12.5,,SITTING
21/12/2022 18:40:33.810,2138,AM1V420 @1F3E5C,90417,170113007B00,27.9,1.9,12.3,,SITTING
21/12/2022 18:40:33.859,2187,AM1V420 @1F3E5C,90425,F500D5FF7000,24.5,-4.3,11.2,,SITTING
21/12/2022 18:40:33.859,2187,AM1V420 @1F3E5C,90427,EC00CFFF6200,23.6,-4.9,9.8,,SITTING
21/12/2022 18:40:33.908,2236,AM1V420 @1F3E5C,90430,D400D6FF5600,21.2,-4.2,8.6,,SITTING
21/12/2022 18:40:33.909,2237,AM1V420 @1F3E5C,90432,C900BEFF4800,20.1,-6.6,7.2,,SITTING
21/12/2022 18:40:33.912,2240,AM1V420 @1F3E5C,90435,BC00C4FF4100,18.8,-6.0,6.5,,SITTING
21/12/2022 18:40:33.958,2286,AM1V420 @1F3E5C,90440,B900D6FF3300,18.5,-4.2,5.1,,SITTING
21/12/2022 18:40:33.956,2284,AM1V420 @1F3E5C,90437,BD00C8FF3800,18.9,-5.6,5.6,,SITTING
21/12/2022 18:40:34.006,2334,AM1V420 @1F3E5C,90442,AC00DDFF2A00,17.2,-3.5,4.2,,SITTING
21/12/2022 18:40:34.008,2336,AM1V420 @1F3E5C,90447,7B00F3FF1700,12.3,-1.3,2.3,,SITTING
21/12/2022 18:40:34.007,2335,AM1V420 @1F3E5C,90445,9500E4FF1F00,14.9,-2.8,3.1,,SITTING
21/12/2022 18:40:34.054,2382,AM1V420 @1F3E5C,90450,630004001500,9.9,0.4,2.1,,SITTING
21/12/2022 18:40:34.054,2382,AM1V420 @1F3E5C,90452,50001F001800,8.0,3.1,2.4,,SITTING
21/12/2022 18:40:34.103,2431,AM1V420 @1F3E5C,90455,410036001E00,6.5,5.4,3.0,,SITTING
21/12/2022 18:40:34.104,2432,AM1V420 @1F3E5C,90460,1F0052002600,3.1,8.2,3.8,,SITTING
21/12/2022 18:40:34.104,2432,AM1V420 @1F3E5C,90457,2E0046002300,4.6,7.0,3.5,,SITTING
21/12/2022 18:40:34.153,2481,AM1V420 @1F3E5C,90465,0A0046002600,1.0,7.0,3.8,,SITTING
21/12/2022 18:40:34.152,2480,AM1V420 @1F3E5C,90462,130055002700,1.9,8.5,3.9,,SITTING
21/12/2022 18:40:34.201,2529,AM1V420 @1F3E5C,90467,06002C002300,0.6,4.4,3.5,,SITTING
21/12/2022 18:40:34.202,2530,AM1V420 @1F3E5C,90470,000015001E00,0.0,2.1,3.0,,SITTING
21/12/2022 18:40:34.250,2578,AM1V420 @1F3E5C,90472,F9FF07001A00,-0.7,0.7,2.6,,SITTING
21/12/2022 18:40:34.251,2579,AM1V420 @1F3E5C,90475,F2FFFEFF1A00,-1.4,-0.2,2.6,,SITTING
21/12/2022 18:40:34.255,2583,AM1V420 @1F3E5C,90477,F5FFF0FF1B00,-1.1,-1.6,2.7,,SITTING
21/12/2022 18:40:34.301,2629,AM1V420 @1F3E5C,90482,0A000C002000,1.0,1.2,3.2,,SITTING
21/12/2022 18:40:34.300,2628,AM1V420 @1F3E5C,90480,0000F4FF1C00,0.0,-1.2,2.8,,SITTING
21/12/2022 18:40:34.346,2674,AM1V420 @1F3E5C,90485,150010001F00,2.1,1.6,3.1,,SITTING
21/12/2022 18:40:34.348,2676,AM1V420 @1F3E5C,90490,000023002400,0.0,3.5,3.6,,SITTING
21/12/2022 18:40:34.347,2675,AM1V420 @1F3E5C,90487,1F000F002000,3.1,1.5,3.2,,SITTING
21/12/2022 18:40:34.394,2722,AM1V420 @1F3E5C,90492,EEFFFEFF1C00,-1.8,-0.2,2.8,,SITTING
21/12/2022 18:40:34.395,2723,AM1V420 @1F3E5C,90495,EAFFFEFF1500,-2.2,-0.2,2.1,,SITTING
21/12/2022 18:40:34.442,2770,AM1V420 @1F3E5C,90497,E7FF0D001100,-2.5,1.3,1.7,,SITTING
21/12/2022 18:40:34.447,2775,AM1V420 @1F3E5C,90502,D3FF0B000C00,-4.5,1.1,1.2,,SITTING
21/12/2022 18:40:34.446,2774,AM1V420 @1F3E5C,90500,E3FF0E000E00,-2.9,1.4,1.4,,SITTING
21/12/2022 18:40:34.492,2820,AM1V420 @1F3E5C,90505,CDFF0B000B00,-5.1,1.1,1.1,,SITTING
21/12/2022 18:40:34.493,2821,AM1V420 @1F3E5C,90507,C6FF08000400,-5.8,0.8,0.4,,SITTING
21/12/2022 18:40:34.543,2871,AM1V420 @1F3E5C,90512,B7FF2A000000,-7.3,4.2,0.0,,SITTING
21/12/2022 18:40:34.542,2870,AM1V420 @1F3E5C,90510,BFFF12000200,-6.5,1.8,0.2,,SITTING
21/12/2022 18:40:34.591,2919,AM1V420 @1F3E5C,90515,B8FF3C00FFFF,-7.2,6.0,-0.1,,SITTING
21/12/2022 18:40:34.593,2921,AM1V420 @1F3E5C,90520,D1FF3D00FDFF,-4.7,6.1,-0.3,,SITTING
21/12/2022 18:40:34.592,2920,AM1V420 @1F3E5C,90517,C1FF4000FDFF,-6.3,6.4,-0.3,,SITTING
